Business Name,Rating,Address,Phone,Website,Maps URL,Scraped At
Hotzenplotz Spielwaren GbR,5.0,"Angermunder Str. 3a, 40489 Düsseldorf, Germany",+49 203 8050130,http://www.derhotzenplotz.de/,"https://www.google.com/maps/place/Hotzenplotz+Spielwaren+GbR/@49.9432359,-1.2624025,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b8c7ee686ee453:0xb9b626d16f9657b5!8m2!3d51.3329505!4d6.7922097!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1tf8s5kp?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:46
SALIMA Kinderschätze,4.7,"Waitzstraße 21, 22607 Hamburg, Germany",+49 40 82279846,http://www.salima-hamburg.de/,"https://www.google.com/maps/place/SALIMA+Kindersch%C3%A4tze/@49.9432359,-1.2624025,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b185b327d78095:0xfbc3a8297b1b5295!8m2!3d53.559318!4d9.8833933!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXpPVkJFTjJoM1JSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECFsQGg!16s%2Fg%2F1tfkk6_9?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:51
Die Spielzeugkiste,4.2,"Wolfratshauser Str. 207, 81479 München, Germany",+49 89 23549599,https://www.diespielzeugkiste-solln.de/,"https://www.google.com/maps/place/Die+Spielzeugkiste/@49.9432359,-1.2624025,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x479dd98cc5e2c25b:0x7b200934bd47fb29!8m2!3d48.0731819!4d11.5209514!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F11hzhvhy9_?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:55
MARTIN BÄREN GmbH,4.9,"Bahnhofstraße 29, 96515 Sonneberg, Germany",+49 3675 702008,http://www.martinbaeren.de/,"https://www.google.com/maps/place/MARTIN+B%C3%84REN+GmbH/@48.0731819,2.2924358,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a3d96d83b9c48d:0xd47f747ab021eae3!8m2!3d50.3603373!4d11.1737878!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUmtkbG8zTldGbkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAe!16s%2Fg%2F1tdl0k_4?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:59
HeldenTaverne Spielwaren,4.9,"Anna-Siemsen-Straße 33, 07745 Jena, Germany",+49 175 9038629,https://heldentaverne.de/,"https://www.google.com/maps/place/HeldenTaverne+Spielwaren/@48.0731819,2.2924358,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a6aec4bf707e9d:0x1e42ad694a76869!8m2!3d50.8987657!4d11.5766478!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSARJ0cmFkaW5nX2NhcmRfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F11flc0bvmq?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:03
Circus Ikarus,4.8,"Schloßstraße 14, 36037 Fulda, Germany",+49 661 241060,https://www.circusikarus.de/,"https://www.google.com/maps/place/Circus+Ikarus/@48.0731819,2.2924358,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a3369c4d5d1945:0xda894f1a8a01bca2!8m2!3d50.5545565!4d9.6782233!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTndlVTl4YlVWbkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIVBA5!16s%2Fg%2F1tg_kn6q?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:08
City Comics,4.8,"Nürnberger Str. 3, 04103 Leipzig, Germany",+49 341 2682651,http://www.citycomics.de/,"https://www.google.com/maps/place/City+Comics/@50.5545565,0.4497077,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a6f83b75d746bd:0x6b6f8ca780a2ee49!8m2!3d51.3376371!4d12.3850315!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSARBjb21pY19ib29rX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJhY0dVMk9XWm5FQUWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQIw!16s%2Fg%2F1t_hx_tv?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:12
SPIELschlau GmbH,5.0,"Eingang, Schillerstr, Teichgraben 1, 07743 Jena, Germany",+49 3641 5519863,https://www.spielschlau.de/,"https://www.google.com/maps/place/SPIELschlau+GmbH/@51.3376371,3.1565159,6z/data=!3m1!5s0x47a6a8bce0426837:0x9556b9bc4110c1ed!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a6a8a2a8f7440d:0x1a9701d0f29b3fdc!8m2!3d50.9274449!4d11.5838462!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1tg781n0?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:16
Polenz Game + Leisure Ltd.,4.5,"Knochenhauerstraße 10, 37574 Einbeck, Germany",+49 5561 5044,,"https://www.google.com/maps/place/Polenz+Game+%2B+Leisure+Ltd./@51.81733,0.6382614,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47bace5fb666741d:0x4d89e6bf7deef590!8m2!3d51.81733!4d9.866777!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1tcvh5m6?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:35
Warhammer,4.7,"Europacenter, Tauentzienstraße 9-12, 10789 Berlin, Germany",+49 30 25757440,http://www.games-workshop.com/Warhammer-Berlin-1?utm_source=Google&utm_medium=Yext,"https://www.google.com/maps/place/Warhammer/@51.81733,0.6382614,6z/data=!3m1!5s0x47a850559c69a03d:0x7edf0a3ab670abeb!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a8505579bcc3a5:0x1e2f2b0abe452418!8m2!3d52.5044679!4d13.3375182!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQtob2JieV9zdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOS0xVNXFlbGxCRUFFqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAPoBBAgAEDE!16s%2Fg%2F1thx31w0?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:40
Vedes Spiel + Leisure Breustedt,4.6,"Charley-Jacob-Straße 7, 38640 Goslar, Germany",+49 5321 41822,https://vedes-goslar.de/,"https://www.google.com/maps/place/Vedes+Spiel+%2B+Leisure+Breustedt/@52.5044679,4.1090026,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a5409b1e641f3d:0x679d86a8b0f14c84!8m2!3d51.9064066!4d10.4307329!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1tfkk5q5?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:44
Ankerstein GmbH,4.8,"Caspar-Schulte-Straße 1, 07407 Rudolstadt, Germany",+49 3672 31110,https://anker-bausteine.de/,"https://www.google.com/maps/place/Ankerstein+GmbH/@51.9064066,1.2022173,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a3fc3a825a05db:0x563d2c7f8fd5e1a!8m2!3d50.7190551!4d11.3329455!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1tggmnjq?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:48
Warhammer,4.9,"Königstraße 49, 70173 Stuttgart, Germany",+49 711 2294860,http://www.games-workshop.com/Warhammer-Stuttgart?utm_source=Google&utm_medium=Yext,"https://www.google.com/maps/place/Warhammer/@51.9064066,1.2022173,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x4799db4960dccdab:0x4bd52e409ddf46f3!8m2!3d48.7736356!4d9.1750926!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQtob2JieV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOWU9FOURkVEozUlJBQqoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAz!16s%2Fg%2F1v_0hqvf?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:52
Foxter Games Wiesbaden,4.5,"Oranienstraße 12, 65185 Wiesbaden, Germany",+49 611 44575675,https://www.foxter.eu/,"https://www.google.com/maps/place/Foxter+Games+Wiesbaden/@51.9064066,1.2022173,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47bdbde075bb9df3:0x72dd75a0ad31c91b!8m2!3d50.0765748!4d8.2371038!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSARB2aWRlb19nYW1lX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5PTjBwcE5rOTNFQUWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQMA!16s%2Fg%2F11gzrqcgk?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:06:56
Galaxy-Toys,4.8,"Südring 29, 97723 Oberthulba, Germany",+49 9704 603366,http://galaxy-toys.com/,"https://www.google.com/maps/place/Galaxy-Toys/@50.0765748,-0.9914118,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a2e3e4978026ab:0xb04a58d8c9d0c21e!8m2!3d50.1784698!4d9.986292!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55kgEJdG95X3N0b3JlqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAA!16s%2Fg%2F11d_7tk1kg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:07:01
Lanius Trading GmbH,4.6,"Freie-Vogel-Straße 11, 44263 Dortmund, Germany",,http://www.laniustoys.com/,"https://www.google.com/maps/place/Lanius+Trading+GmbH/@50.0765748,-0.9914118,6z/data=!3m1!5s0x47b916e349d36e3b:0x872ee27b1534fd62!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b9173f97d33b2d:0x3b7873941ecaf184!8m2!3d51.4958458!4d7.5224285!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkhMVzgzZWxObkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAn!16s%2Fg%2F11fpl0ycf9?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:07:05
Theo Klein GmbH,4.5,"Burgstraße 14, 76857 Ramberg, Germany",+49 6345 4080,http://www.klein-toys.com/,"https://www.google.com/maps/place/Theo+Klein+GmbH/@50.0765748,-0.9914118,6z/data=!3m1!5s0x479644a502c8c4a5:0xb34e446b57a039cd!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x479644a502883365:0x80f4edc61f395ee9!8m2!3d49.2630668!4d8.0103565!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQxtYW51ZmFjdHVyZXKaASBDaFJEU1VoTk1HOW5TMFZKUTBGblNVUlJjVGRCVEJBQqoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAu!16s%2Fg%2F1w97tbdg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:07:09
Lilofee,3.9,"Spreewaldpl. 4, 10999 Berlin, Germany",+49 30 6175135,https://lilofeespielwaren.de/,"https://www.google.com/maps/place/Lilofee/@50.0765748,-0.9914118,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4b04db6937:0x6bf729bb4b5aa7f8!8m2!3d52.4988017!4d13.4311959!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFXVWxFd1RraFdNbWh5Vkhwb05XVnVVWGhOTUZrd1QwZFNVbU5GUlJBQqoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAi!16s%2Fg%2F1tmqqcz6?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:07:13
howa Spielwaren GmbH,4.3,"Liebigstraße 4, 96465 Neustadt bei Coburg, Germany",+49 9568 891458,http://www.howa-spielwaren.com/,"https://www.google.com/maps/place/howa+Spielwaren+GmbH/@52.4988017,4.2026803,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a3d0a097a792fb:0x9cef4732c250841f!8m2!3d50.3131545!4d11.108078!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55kgEJdG95X3N0b3JlqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAA!16s%2Fg%2F1tfgndsh?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:07:17
Spiel & Hobby Schmitz,4.6,"Hauptstraße 83, 40668 Meerbusch, Germany",+49 2150 912612,http://www.mhi-portal.eu/maerklin/mhp/de_DE/H%C3%A4ndler/Meerbusch/Spiel%20und%20Hobby%20Schmitz/,"https://www.google.com/maps/place/Spiel+%26+Hobby+Schmitz/@50.3131545,1.8795624,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b8b7ef1f2fc119:0x484e206aa762bfa0!8m2!3d51.3059487!4d6.6775729!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55kgEJdG95X3N0b3JlqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAA!16s%2Fg%2F11h0thxynl?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:07:22
Der kleine Spielzeugladen,4.8,"Hauptstraße 216, 42579 Heiligenhaus, Germany",+49 2056 595362,,"https://www.google.com/maps/place/Der+kleine+Spielzeugladen/@51.3059487,-2.5509427,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b8c541725a53b5:0x25813b75fc7de51d!8m2!3d51.3250349!4d6.9648965!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1tfg255l?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:07:41
Der kleine Spielzeugladen,4.8,"Hauptstraße 216, 42579 Heiligenhaus, Germany",+49 2056 595362,,"https://www.google.com/maps/place/Der+kleine+Spielzeugladen/@51.3059487,-2.5509427,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b8c541725a53b5:0x25813b75fc7de51d!8m2!3d51.3250349!4d6.9648965!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1tfg255l?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:08:00
Der kleine Spielzeugladen,4.8,"Hauptstraße 216, 42579 Heiligenhaus, Germany",+49 2056 595362,http://www.games-workshop.com/Warhammer-Bremen?utm_source=Google&utm_medium=Yext,"https://www.google.com/maps/place/Warhammer/@51.3059487,-2.5509427,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b12816fb276dff:0x9763170ae46c9b63!8m2!3d53.0798501!4d8.8039783!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQtob2JieV9zdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYWMyUjZUMHRCRUFFqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAPoBBAgXECY!16s%2Fg%2F1trpk7w6?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:08:18
Otto F. K. Koch,4.5,"Eppendorfer Landstraße 104, 20249 Hamburg, Germany",+49 40 4809210,http://www.papeterie-hamburg.de/,"https://www.google.com/maps/place/Otto+F.+K.+Koch/@53.0798501,-0.4245373,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b188c630ea1a73:0x91e4da4b99e0e01d!8m2!3d53.5922501!4d9.98877!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSARBzdGF0aW9uZXJ5X3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU14ZW04eWIzRkJSUkFCqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAPoBBAgPECw!16s%2Fg%2F1td9pl8f?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:08:22
Slotcar-Factory,4.7,"Heidenberg 11, 90556 Cadolzburg, Germany",+49 9103 7128020,https://www.slotcarfactory.de/,"https://www.google.com/maps/place/Slotcar-Factory/@53.0798501,-0.4245373,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x4798ab078c49b5e3:0xb4a603324d06b160!8m2!3d49.459187!4d10.8498372!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSARBzY2FsZV9tb2RlbF9zaG9wqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAA!16s%2Fg%2F1hc36fltf?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:08:26
Toynamics Europe GmbH,3.8,"Alsfelder Str. 41, 35325 Mücke, Germany",+49 6400 95870,http://www.toynamics.com/,"https://www.google.com/maps/place/Toynamics+Europe+GmbH/@53.0798501,-0.4245373,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47bceb7ca322fc79:0x142071286b8ff422!8m2!3d50.6043458!4d9.077262!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55kgEJdG95X3N0b3JlqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAA!16s%2Fg%2F11h4bm6d1g?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:08:31
